gender,char,position,pinyin,pinyin_tone,pinyin_tone_number
f,芒,1,mang,máng,mang2
f,溶,1,rong,róng,rong2
f,俪,1,li,lì,li4
f,璧,1,bi,bì,bi4
f,雄,1,xiong,xióng,xiong2
f,易,1,yi,yì,yi4
f,周,1,zhou,zhōu,zhou1
f,名,1,ming,míng,ming2
f,飒,1,sa,sà,sa4
f,忻,1,xin,xīn,xin1
f,禹,1,yu,yǔ,yu3
f,钟,1,zhong,zhōng,zhong1
f,瞳,1,tong,tóng,tong2
f,朦,1,meng,méng,meng2
f,哲,1,zhe,zhé,zhe2
f,娉,1,ping,pīng,ping1
f,七,1,qi,qī,qi1
f,苓,1,ling,líng,ling2
f,山,1,shan,shān,shan1
f,时,1,shi,shí,shi2
f,旖,1,yi,yǐ,yi3
f,幽,1,you,yōu,you1
f,暄,1,xuan,xuān,xuan1
f,闪,1,shan,shǎn,shan3
f,赫,1,he,hè,he4
f,蔷,1,qiang,qiáng,qiang2
f,信,1,xin,xìn,xin4
f,隐,1,yin,yǐn,yin3
f,于,1,yu,yú,yu2
f,丁,1,ding,dīng,ding1
f,璜,1,huang,huáng,huang2
f,箐,1,qing,qìng,qing4
f,作,1,zuo,zuò,zuo4
f,繁,1,fan,fán,fan2
f,竞,1,jing,jìng,jing4
f,年,1,nian,nián,nian2
f,鸾,1,luan,luán,luan2
f,百,1,bai,bǎi,bai3
f,汶,1,wen,wèn,wen4
f,又,1,you,yòu,you4
f,为,1,wei,wèi,wei4
f,武,1,wu,wǔ,wu3
f,霄,1,xiao,xiāo,xiao1
f,留,1,liu,liú,liu2
f,现,1,xian,xiàn,xian4
f,忱,1,chen,chén,chen2
f,厚,1,hou,hòu,hou4
f,马,1,ma,mǎ,ma3
f,默,1,mo,mò,mo4
f,炜,1,wei,wěi,wei3
f,冷,1,leng,lěng,leng3
f,茉,1,mo,mò,mo4
f,昉,1,fang,fǎng,fang3
f,罗,1,luo,luó,luo2
f,尼,1,ni,ní,ni2
f,多,1,duo,duō,duo1
f,麦,1,mai,mài,mai4
f,辛,1,xin,xīn,xin1
f,停,1,ting,tíng,ting2
f,托,1,tuo,tuō,tuo1
f,龄,1,ling,líng,ling2
f,争,1,zheng,zhēng,zheng1
f,召,1,zhao,zhào,zhao4
f,藤,1,teng,téng,teng2
f,围,1,wei,wéi,wei2
f,珈,1,jia,jiā,jia1
f,殿,1,dian,diàn,dian4
f,变,1,bian,biàn,bian4
f,张,1,zhang,zhāng,zhang1
f,川,1,chuan,chuān,chuan1
f,慈,1,ci,cí,ci2
f,煜,1,yu,yù,yu4
f,枝,1,zhi,zhī,zhi1
f,暖,1,nuan,nuǎn,nuan3
f,潞,1,lu,lù,lu4
f,允,1,yun,yǔn,yun3
f,仪,1,yi,yí,yi2
f,彬,1,bin,bīn,bin1
f,绚,1,xuan,xuàn,xuan4
f,薪,1,xin,xīn,xin1
f,骄,1,jiao,jiāo,jiao1
f,钦,1,qin,qīn,qin1
f,晔,1,ye,yè,ye4
f,栗,1,li,lì,li4
f,抒,1,shu,shū,shu1
f,韫,1,yun,yùn,yun4
f,骊,1,li,lí,li2
f,未,1,wei,wèi,wei4
f,效,1,xiao,xiào,xiao4
f,员,1,yuan,yuán,yuan2
f,邦,1,bang,bāng,bang1
f,杭,1,hang,háng,hang2
f,化,1,hua,huà,hua4
f,晚,1,wan,wǎn,wan3
f,颉,1,jie,jié,jie2
f,渝,1,yu,yú,yu2
f,弯,1,wan,wān,wan1
f,鹤,1,he,hè,he4
f,佼,1,jiao,jiǎo,jiao3
f,津,1,jin,jīn,jin1
f,玖,1,jiu,jiǔ,jiu3
f,牧,1,mu,mù,mu4
f,井,1,jing,jǐng,jing3
f,念,1,nian,niàn,nian4
f,粟,1,su,sù,su4
f,岫,1,xiu,xiù,xiu4
f,岩,1,yan,yán,yan2
f,人,1,ren,rén,ren2
f,锐,1,rui,ruì,rui4
f,舜,1,shun,shùn,shun4
f,蜀,1,shu,shǔ,shu3
f,橙,1,cheng,chéng,cheng2
f,蒂,1,di,dì,di4
f,茶,1,cha,chá,cha2
f,翘,1,qiao,qiào,qiao4
f,叔,1,shu,shū,shu1
f,恂,1,xun,xún,xun2
f,贺,1,he,hè,he4
f,波,1,bo,bō,bo1
f,结,1,jie,jié,jie2
f,离,1,li,lí,li2
f,箫,1,xiao,xiāo,xiao1
f,畔,1,pan,pàn,pan4
f,羡,1,xian,xiàn,xian4
f,流,1,liu,liú,liu2
f,旎,1,ni,nǐ,ni3
f,堤,1,di,dī,di1
f,嫱,1,qiang,qiáng,qiang2
f,曙,1,shu,shǔ,shu3
f,砚,1,yan,yàn,yan4
f,程,1,cheng,chéng,cheng2
f,蒲,1,pu,pú,pu2
f,知,1,zhi,zhī,zhi1
f,余,1,yu,yú,yu2
f,寻,1,xun,xún,xun2
f,佑,1,you,yòu,you4
f,端,1,duan,duān,duan1
f,均,1,jun,jūn,jun1
f,扬,1,yang,yáng,yang2
f,嫒,1,ai,ài,ai4
f,蝉,1,chan,chán,chan2
f,晰,1,xi,xī,xi1
f,蓁,1,zhen,zhēn,zhen1
f,索,1,suo,suǒ,suo3
f,达,1,da,dá,da2
f,蜜,1,mi,mì,mi4
f,民,1,min,mín,min2
f,墨,1,mo,mò,mo4
f,五,1,wu,wǔ,wu3
f,逍,1,xiao,xiāo,xiao1
f,殊,1,shu,shū,shu1
f,柠,1,ning,níng,ning2
f,瑟,1,se,sè,se4
f,璎,1,ying,yīng,ying1
f,荧,1,ying,yíng,ying2
f,伏,1,fu,fú,fu2
f,泓,1,hong,hóng,hong2
f,嫚,1,man,mān,man1
f,桥,1,qiao,qiáo,qiao2
f,衍,1,yan,yǎn,yan3
f,洋,1,yang,yáng,yang2
f,岳,1,yue,yuè,yue4
f,在,1,zai,zài,zai4
f,政,1,zheng,zhèng,zheng4
f,葛,1,ge,gé,ge2
f,宓,1,mi,mì,mi4
f,沉,1,chen,chén,chen2
f,羚,1,ling,líng,ling2
f,谷,1,gu,gǔ,gu3
f,裴,1,pei,péi,pei2
f,寄,1,ji,jì,ji4
f,末,1,mo,mò,mo4
f,刘,1,liu,liú,liu2
f,腾,1,teng,téng,teng2
f,望,1,wang,wàng,wang4
f,炎,1,yan,yán,yan2
f,丙,1,bing,bǐng,bing3
f,抗,1,kang,kàng,kang4
f,雷,1,lei,léi,lei2
f,威,1,wei,wēi,wei1
f,翔,1,xiang,xiáng,xiang2
f,稚,1,zhi,zhì,zhi4
f,绘,1,hui,huì,hui4
f,官,1,guan,guān,guan1
f,桔,1,ju,jú,ju2
f,画,1,hua,huà,hua4
f,牡,1,mu,mǔ,mu3
f,起,1,qi,qǐ,qi3
f,犁,1,li,lí,li2
f,捷,1,jie,jié,jie2
f,璘,1,lin,lín,lin2
f,奎,1,kui,kuí,kui2
f,莘,1,shen,shēn,shen1
f,源,1,yuan,yuán,yuan2
f,纤,1,xian,xiān,xian1
f,合,1,he,hé,he2
f,舞,1,wu,wǔ,wu3
f,童,1,tong,tóng,tong2
f,斌,1,bin,bīn,bin1
f,峰,1,feng,fēng,feng1
f,鹂,1,li,lí,li2
f,慰,1,wei,wèi,wei4
f,玢,1,bin,bīn,bin1
f,塞,1,sai,sāi,sai1
f,零,1,ling,líng,ling2
f,勒,1,lei,lēi,lei1
f,淡,1,dan,dàn,dan4
f,邓,1,deng,dèng,deng4
f,銮,1,luan,luán,luan2
f,泉,1,quan,quán,quan2
f,塔,1,ta,tǎ,ta3
f,夕,1,xi,xī,xi1
f,早,1,zao,zǎo,zao3
f,战,1,zhan,zhàn,zhan4
f,术,1,shu,shù,shu4
f,萨,1,sa,sà,sa4
f,絮,1,xu,xù,xu4
f,必,1,bi,bì,bi4
f,昀,1,yun,yún,yun2
f,重,1,zhong,zhòng,zhong4
f,强,1,qiang,qiáng,qiang2
f,任,1,ren,rèn,ren4
f,理,1,li,lǐ,li3
f,霭,1,ai,ǎi,ai3
f,秉,1,bing,bǐng,bing3
f,蕃,1,fan,fān,fan1
f,帼,1,guo,guó,guo2
f,积,1,ji,jī,ji1
f,济,1,ji,jì,ji4
f,亮,1,liang,liàng,liang4
f,前,1,qian,qián,qian2
f,听,1,ting,tīng,ting1
f,宣,1,xuan,xuān,xuan1
f,毛,1,mao,máo,mao2
f,能,1,neng,néng,neng2
f,予,1,yu,yǔ,yu3
f,泱,1,yang,yāng,yang1
f,洛,1,luo,luò,luo4
f,妲,1,da,dá,da2
f,配,1,pei,pèi,pei4
f,葆,1,bao,bǎo,bao3
f,瀚,1,han,hàn,han4
f,黄,1,huang,huáng,huang2
f,社,1,she,shè,she4
f,岱,1,dai,dài,dai4
f,功,1,gong,gōng,gong1
f,昊,1,hao,hào,hao4
f,坚,1,jian,jiān,jian1
f,硕,1,shuo,shuò,shuo4
f,徐,1,xu,xú,xu2
f,致,1,zhi,zhì,zhi4
f,焦,1,jiao,jiāo,jiao1
f,曾,1,ceng,céng,ceng2
f,申,1,shen,shēn,shen1
f,寅,1,yin,yín,yin2
f,甄,1,zhen,zhēn,zhen1
f,茸,1,rong,rōng,rong1
f,绒,1,rong,róng,rong2
f,竺,1,zhu,zhú,zhu2
f,十,1,shi,shí,shi2
f,偲,1,cai,cāi,cai1
f,得,1,de,dé,de2
f,帅,1,shuai,shuài,shuai4
f,蔼,1,ai,ǎi,ai3
f,辰,1,chen,chén,chen2
f,辞,1,ci,cí,ci2
f,幻,1,huan,huàn,huan4
f,计,1,ji,jì,ji4
f,警,1,jing,jǐng,jing3
f,镜,1,jing,jìng,jing4
f,涟,1,lian,lián,lian2
f,联,1,lian,lián,lian2
f,陆,1,lu,lù,lu4
f,升,1,sheng,shēng,sheng1
f,师,1,shi,shī,shi1
f,添,1,tian,tiān,tian1
f,滟,1,yan,yàn,yan4
f,贻,1,yi,yí,yi2
f,乙,1,yi,yǐ,yi3
f,楹,1,ying,yíng,ying2
f,俞,1,yu,yú,yu2
f,泰,1,tai,tài,tai4
f,浓,1,nong,nóng,nong2
f,记,1,ji,jì,ji4
f,沐,1,mu,mù,mu4
f,恺,1,kai,kǎi,kai3
f,好,1,hao,hǎo,hao3
f,劲,1,jin,jìn,jin4
f,绯,1,fei,fēi,fei1
f,藜,1,li,lí,li2
f,孙,1,sun,sūn,sun1
f,初,1,chu,chū,chu1
f,葱,1,cong,cōng,cong1
f,段,1,duan,duàn,duan4
f,庚,1,geng,gēng,geng1
f,见,1,jian,jiàn,jian4
f,绛,1,jiang,jiàng,jiang4
f,嫔,1,pin,pín,pin2
f,娓,1,wei,wěi,wei3
f,响,1,xiang,xiǎng,xiang3
f,印,1,yin,yìn,yin4
f,誉,1,yu,yù,yu4
f,临,1,lin,lín,lin2
f,覃,1,tan,tán,tan2
f,孔,1,kong,kǒng,kong3
f,秘,1,mi,mì,mi4
f,闻,1,wen,wén,wen2
f,徒,1,tu,tú,tu2
f,巾,1,jin,jīn,jin1
f,浅,1,qian,qiǎn,qian3
f,夜,1,ye,yè,ye4
f,瑰,1,gui,guī,gui1
f,何,1,he,hé,he2
f,翊,1,yi,yì,yi4
f,步,1,bu,bù,bu4
f,法,1,fa,fǎ,fa3
f,珞,1,luo,luò,luo4
f,觅,1,mi,mì,mi4
f,淼,1,miao,miǎo,miao3
f,齐,1,qi,qí,qi2
f,森,1,sen,sēn,sen1
f,上,1,shang,shàng,shang4
f,习,1,xi,xí,xi2
f,言,1,yan,yán,yan2
f,遥,1,yao,yáo,yao2
f,震,1,zhen,zhèn,zhen4
f,琤,1,cheng,chēng,cheng1
f,今,1,jin,jīn,jin1
f,旺,1,wang,wàng,wang4
f,里,1,li,lǐ,li3
f,溪,1,xi,xī,xi1
f,基,1,ji,jī,ji1
f,侯,1,hou,hóu,hou2
f,邻,1,lin,lín,lin2
f,璃,1,li,lí,li2
f,许,1,xu,xǔ,xu3
f,濠,1,hao,háo,hao2
f,菀,1,wan,wǎn,wan3
f,研,1,yan,yán,yan2
f,庄,1,zhuang,zhuāng,zhuang1
f,北,1,bei,běi,bei3
f,航,1,hang,háng,hang2
f,浣,1,huan,huàn,huan4
f,粒,1,li,lì,li4
f,檬,1,meng,méng,meng2
f,娆,1,rao,ráo,rao2
f,芽,1,ya,yá,ya2
f,祉,1,zhi,zhǐ,zhi3
f,惟,1,wei,wéi,wei2
f,倚,1,yi,yǐ,yi3
f,唤,1,huan,huàn,huan4
f,泠,1,ling,líng,ling2
f,汕,1,shan,shàn,shan4
f,洒,1,sa,sǎ,sa3
f,翻,1,fan,fān,fan1
f,袁,1,yuan,yuán,yuan2
f,凰,1,huang,huáng,huang2
f,茅,1,mao,máo,mao2
f,枫,1,feng,fēng,feng1
f,漱,1,shu,shù,shu4
f,选,1,xuan,xuǎn,xuan3
f,醉,1,zui,zuì,zui4
f,览,1,lan,lǎn,lan3
f,钗,1,chai,chāi,chai1
f,敦,1,dun,dūn,dun1
f,甲,1,jia,jiǎ,jia3
f,介,1,jie,jiè,jie4
f,完,1,wan,wán,wan2
f,线,1,xian,xiàn,xian4
f,豫,1,yu,yù,yu4
f,朱,1,zhu,zhū,zhu1
f,足,1,zu,zú,zu2
f,声,1,sheng,shēng,sheng1
f,缓,1,huan,huǎn,huan3
f,色,1,se,sè,se4
f,哓,1,xiao,xiāo,xiao1
f,院,1,yuan,yuàn,yuan4
f,奉,1,feng,fèng,feng4
f,温,1,wen,wēn,wen1
f,卿,1,qing,qīng,qing1
f,带,1,dai,dài,dai4
f,锋,1,feng,fēng,feng1
f,琚,1,ju,jū,ju1
f,夙,1,su,sù,su4
f,纱,1,sha,shā,sha1
f,河,1,he,hé,he2
f,解,1,jie,jiě,jie3
f,图,1,tu,tú,tu2
f,纬,1,wei,wěi,wei3
f,示,1,shi,shì,shi4
f,溢,1,yi,yì,yi4
f,麟,1,lin,lín,lin2
f,粤,1,yue,yuè,yue4
f,唱,1,chang,chàng,chang4
f,滨,1,bin,bīn,bin1
f,非,1,fei,fēi,fei1
f,伦,1,lun,lún,lun2
f,闽,1,min,mǐn,min3
f,儒,1,ru,rú,ru2
f,沈,1,shen,shěn,shen3
f,锁,1,suo,suǒ,suo3
f,稀,1,xi,xī,xi1
f,侠,1,xia,xiá,xia2
f,由,1,you,yóu,you2
f,肇,1,zhao,zhào,zhao4
f,霖,1,lin,lín,lin2
f,至,1,zhi,zhì,zhi4
f,堂,1,tang,táng,tang2
f,居,1,ju,jū,ju1
f,玎,1,ding,dīng,ding1
f,关,1,guan,guān,guan1
f,释,1,shi,shì,shi4
f,嫩,1,nen,nèn,nen4
f,复,1,fu,fù,fu4
f,行,1,xing,xíng,xing2
f,岭,1,ling,lǐng,ling3
f,菜,1,cai,cài,cai4
f,佰,1,bai,bǎi,bai3
f,展,1,zhan,zhǎn,zhan3
f,咪,1,mi,mī,mi1
f,翡,1,fei,fěi,fei3
f,鞠,1,ju,jū,ju1
f,筑,1,zhu,zhù,zhu4
f,植,1,zhi,zhí,zhi2
f,帮,1,bang,bāng,bang1
f,经,1,jing,jīng,jing1
f,隆,1,long,lóng,long2
f,针,1,zhen,zhēn,zhen1
f,轩,1,xuan,xuān,xuan1
f,秦,1,qin,qín,qin2
f,戴,1,dai,dài,dai4
f,严,1,yan,yán,yan2
f,玄,1,xuan,xuán,xuan2
f,后,1,hou,hòu,hou4
f,钱,1,qian,qián,qian2
f,体,1,ti,tǐ,ti3
f,味,1,wei,wèi,wei4
f,姚,1,yao,yáo,yao2
f,弋,1,yi,yì,yi4
f,壮,1,zhuang,zhuàng,zhuang4
f,老,1,lao,lǎo,lao3
f,瓦,1,wa,wǎ,wa3
f,间,1,jian,jiān,jian1
f,也,1,ye,yě,ye3
f,古,1,gu,gǔ,gu3
f,热,1,re,rè,re4
f,耐,1,nai,nài,nai4
f,调,1,diao,diào,diao4
f,秧,1,yang,yāng,yang1
f,尧,1,yao,yáo,yao2
f,佐,1,zuo,zuǒ,zuo3
f,息,1,xi,xī,xi1
f,尤,1,you,yóu,you2
f,裙,1,qun,qún,qun2
f,赤,1,chi,chì,chi4
f,韩,1,han,hán,han2
f,通,1,tong,tōng,tong1
f,孜,1,zi,zī,zi1
f,逗,1,dou,dòu,dou4
f,牵,1,qian,qiān,qian1
f,曲,1,qu,qū,qu1
f,团,1,tuan,tuán,tuan2
f,午,1,wu,wǔ,wu3
f,诚,1,cheng,chéng,cheng2
f,尾,1,wei,wěi,wei3
f,半,1,ban,bàn,ban4
f,浮,1,fu,fú,fu2
f,励,1,li,lì,li4
f,颂,1,song,sòng,song4
f,桐,1,tong,tóng,tong2
f,谊,1,yi,yì,yi4
f,曰,1,yue,yuē,yue1
f,司,1,si,sī,si1
f,椿,1,chun,chūn,chun1
f,崔,1,cui,cuī,cui1
f,椒,1,jiao,jiāo,jiao1
f,翩,1,pian,piān,pian1
f,鸯,1,yang,yāng,yang1
f,钊,1,zhao,zhāo,zhao1
f,梁,1,liang,liáng,liang2
f,次,1,ci,cì,ci4
f,赏,1,shang,shǎng,shang3
f,弘,1,hong,hóng,hong2
f,榴,1,liu,liú,liu2
f,甫,1,fu,fǔ,fu3
f,甘,1,gan,gān,gan1
f,女,1,nv,nǚ,nv3
f,麒,1,qi,qí,qi2
f,席,1,xi,xí,xi2
f,镇,1,zhen,zhèn,zhen4
f,吕,1,lv,lǚ,lv3
f,磊,1,lei,lěi,lei3
f,范,1,fan,fàn,fan4
f,昆,1,kun,kūn,kun1
f,涛,1,tao,tāo,tao1
f,征,1,zheng,zhēng,zheng1
f,舟,1,zhou,zhōu,zhou1
f,榆,1,yu,yú,yu2
f,赵,1,zhao,zhào,zhao4
f,汀,1,ting,tīng,ting1
f,慎,1,shen,shèn,shen4
f,沂,1,yi,yí,yi2
f,鹿,1,lu,lù,lu4
f,遵,1,zun,zūn,zun1
f,际,1,ji,jì,ji4
f,啸,1,xiao,xiào,xiao4
f,壁,1,bi,bì,bi4
f,蔡,1,cai,cài,cai4
f,栋,1,dong,dòng,dong4
f,公,1,gong,gōng,gong1
f,哈,1,ha,hā,ha1
f,郦,1,li,lì,li4
f,乾,1,qian,qián,qian2
f,深,1,shen,shēn,shen1
f,晟,1,cheng,chéng,cheng2
f,序,1,xu,xù,xu4
f,野,1,ye,yě,ye3
f,雍,1,yong,yōng,yong1
f,郑,1,zheng,zhèng,zheng4
f,支,1,zhi,zhī,zhi1
f,淮,1,huai,huái,huai2
f,仰,1,yang,yǎng,yang3
f,趣,1,qu,qù,qu4
f,钻,1,zuan,zuān,zuan1
f,倍,1,bei,bèi,bei4
f,汇,1,hui,huì,hui4
f,渊,1,yuan,yuān,yuan1
f,吴,1,wu,wú,wu2
f,原,1,yuan,yuán,yuan2
f,晏,1,yan,yàn,yan4
f,肃,1,su,sù,su4
f,宸,1,chen,chén,chen2
f,冀,1,ji,jì,ji4
f,精,1,jing,jīng,jing1
f,戎,1,rong,róng,rong2
f,典,1,dian,diǎn,dian3
f,洲,1,zhou,zhōu,zhou1
f,琇,1,xiu,xiù,xiu4
f,栩,1,xu,xǔ,xu3
f,训,1,xun,xùn,xun4
f,与,1,yu,yǔ,yu3
f,祯,1,zhen,zhēn,zhen1
f,藏,1,cang,cáng,cang2
f,熠,1,yi,yì,yi4
f,尊,1,zun,zūn,zun1
f,逢,1,feng,féng,feng2
f,巍,1,wei,wēi,wei1
f,抱,1,bao,bào,bao4
f,兵,1,bing,bīng,bing1
f,淳,1,chun,chún,chun2
f,贯,1,guan,guàn,guan4
f,槐,1,huai,huái,huai2
f,惊,1,jing,jīng,jing1
f,巨,1,ju,jù,ju4
f,历,1,li,lì,li4
f,秒,1,miao,miǎo,miao3
f,栖,1,qi,qī,qi1
f,晞,1,xi,xī,xi1
f,校,1,xiao,xiào,xiao4
f,性,1,xing,xìng,xing4
f,翌,1,yi,yì,yi4
f,沅,1,yuan,yuán,yuan2
f,琢,1,zuo,zuó,zuo2
f,亿,1,yi,yì,yi4
f,欲,1,yu,yù,yu4
f,刚,1,gang,gāng,gang1
f,娄,1,lou,lóu,lou2
f,薛,1,xue,xuē,xue1
f,荫,1,yin,yīn,yin1
f,赞,1,zan,zàn,zan4
f,峥,1,zheng,zhēng,zheng1
f,钧,1,jun,jūn,jun1
f,瀛,1,ying,yíng,ying2
f,领,1,ling,lǐng,ling3
f,壬,1,ren,rén,ren2
f,者,1,zhe,zhě,zhe3
f,迟,1,chi,chí,chi2
f,陵,1,ling,líng,ling2
f,浪,1,lang,làng,lang4
f,雀,1,que,què,que4
f,无,1,wu,wú,wu2
f,呈,1,cheng,chéng,cheng2
f,苒,1,ran,rǎn,ran3
f,乌,1,wu,wū,wu1
f,荻,1,di,dí,di2
f,垂,1,chui,chuí,chui2
f,绰,1,chuo,chuò,chuo4
f,琮,1,cong,cóng,cong2
f,帆,1,fan,fān,fan1
f,衡,1,heng,héng,heng2
f,沪,1,hu,hù,hu4
f,桦,1,hua,huà,hua4
f,尽,1,jin,jǐn,jin3
f,普,1,pu,pǔ,pu3
f,权,1,quan,quán,quan2
f,魏,1,wei,wèi,wei4
f,稳,1,wen,wěn,wen3
f,炫,1,xuan,xuàn,xuan4
f,营,1,ying,yíng,ying2
f,御,1,yu,yù,yu4
f,左,1,zuo,zuǒ,zuo3
f,羿,1,yi,yì,yi4
f,翼,1,yi,yì,yi4
f,洵,1,xun,xún,xun2
f,旋,1,xuan,xuán,xuan2
f,臻,1,zhen,zhēn,zhen1
f,近,1,jin,jìn,jin4
f,列,1,lie,liè,lie4
f,唐,1,tang,táng,tang2
f,耘,1,yun,yún,yun2
f,焱,1,yan,yàn,yan4
f,峻,1,jun,jùn,jun4
f,养,1,yang,yǎng,yang3
f,祺,1,qi,qí,qi2
f,因,1,yin,yīn,yin1
f,蘅,1,heng,héng,heng2
f,宾,1,bin,bīn,bin1
f,翰,1,han,hàn,han4
f,球,1,qiu,qiú,qiu2
f,灶,1,zao,zào,zao4
f,桢,1,zhen,zhēn,zhen1
f,财,1,cai,cái,cai2
f,玺,1,xi,xǐ,xi3
f,式,1,shi,shì,shi4
f,宋,1,song,sòng,song4
f,集,1,ji,jí,ji2
f,聚,1,ju,jù,ju4
f,烈,1,lie,liè,lie4
f,亲,1,qin,qīn,qin1
f,探,1,tan,tàn,tan4
f,助,1,zhu,zhù,zhu4
f,鼎,1,ding,dǐng,ding3
f,绵,1,mian,mián,mian2
f,跳,1,tiao,tiào,tiao4
f,八,1,ba,bā,ba1
f,革,1,ge,gé,ge2
f,魁,1,kui,kuí,kui2
f,廉,1,lian,lián,lian2
f,录,1,lu,lù,lu4
f,丕,1,pi,pī,pi1
f,适,1,shi,shì,shi4
f,伍,1,wu,wǔ,wu3
f,随,1,sui,suí,sui2
f,屠,1,tu,tú,tu2
f,晖,1,hui,huī,hui1
f,省,1,sheng,shěng,sheng3
f,举,1,ju,jǔ,ju3
f,纳,1,na,nà,na4
f,台,1,tai,tái,tai2
f,禄,1,lu,lù,lu4
f,炼,1,lian,liàn,lian4
f,聃,1,dan,dān,dan1
f,皖,1,wan,wǎn,wan3
f,扶,1,fu,fú,fu2
f,岸,1,an,àn,an4
f,泊,1,po,pō,po1
f,池,1,chi,chí,chi2
f,舫,1,fang,fǎng,fang3
f,阜,1,fu,fù,fu4
f,灏,1,hao,hào,hao4
f,考,1,kao,kǎo,kao3
f,倪,1,ni,ní,ni2
f,聘,1,pin,pìn,pin4
f,峭,1,qiao,qiào,qiao4
f,束,1,shu,shù,shu4
f,速,1,su,sù,su4
f,陶,1,tao,táo,tao2
f,吾,1,wu,wú,wu2
f,湛,1,zhan,zhàn,zhan4
f,掌,1,zhang,zhǎng,zhang3
f,喆,1,zhe,zhé,zhe2
f,煌,1,huang,huáng,huang2
f,外,1,wai,wài,wai4
f,鸥,1,ou,ōu,ou1
f,耿,1,geng,gěng,geng3
f,恕,1,shu,shù,shu4
f,艮,1,gen,gěn,gen3
f,浙,1,zhe,zhè,zhe4
f,畅,1,chang,chàng,chang4
f,绥,1,sui,suí,sui2
f,觉,1,jue,jué,jue2
f,栾,1,luan,luán,luan2
f,土,1,tu,tǔ,tu3
f,朔,1,shuo,shuò,shuo4
f,邢,1,xing,xíng,xing2
f,则,1,ze,zé,ze2
f,鲍,1,bao,bào,bao4
f,澄,1,cheng,chéng,cheng2
f,遂,1,sui,suì,sui4
f,佶,1,ji,jí,ji2
f,神,1,shen,shén,shen2
f,寓,1,yu,yù,yu4
f,詹,1,zhan,zhān,zhan1
f,查,1,cha,chá,cha2
f,昶,1,chang,chǎng,chang3
f,丞,1,cheng,chéng,cheng2
f,冯,1,feng,féng,feng2
f,干,1,gan,gàn,gan4
f,骏,1,jun,jùn,jun4
f,朗,1,lang,lǎng,lang3
f,欧,1,ou,ōu,ou1
f,商,1,shang,shāng,shang1
f,棠,1,tang,táng,tang2
f,煦,1,xu,xù,xu4
f,质,1,zhi,zhì,zhi4
f,柱,1,zhu,zhù,zhu4
f,冶,1,ye,yě,ye3
f,邹,1,zou,zōu,zou1
f,徽,1,hui,huī,hui1
f,董,1,dong,dǒng,dong3
f,夫,1,fu,fū,fu1
f,伽,1,ga,gā,ga1
f,鉴,1,jian,jiàn,jian4
f,务,1,wu,wù,wu4
f,擎,1,qing,qíng,qing2
f,颍,1,ying,yǐng,ying3
f,毕,1,bi,bì,bi4
f,著,1,zhu,zhù,zhu4
f,稼,1,jia,jià,jia4
f,侃,1,kan,kǎn,kan3
f,澍,1,shu,shù,shu4
f,楼,1,lou,lóu,lou2
f,实,1,shi,shí,shi2
f,钥,1,yao,yào,yao4
f,笔,1,bi,bǐ,bi3
f,落,1,luo,luò,luo4
f,攀,1,pan,pān,pan1
f,谦,1,qian,qiān,qian1
f,卢,1,lu,lú,lu2
f,帝,1,di,dì,di4
f,茨,1,ci,cí,ci2
f,夺,1,duo,duó,duo2
f,笠,1,li,lì,li4
f,储,1,chu,chǔ,chu3
f,郡,1,jun,jùn,jun4
f,聂,1,nie,niè,nie4
f,黔,1,qian,qián,qian2
f,渭,1,wei,wèi,wei4
f,鸳,1,yuan,yuān,yuan1
f,沧,1,cang,cāng,cang1
f,潮,1,chao,cháo,chao2
f,邵,1,shao,shào,shao4
f,铮,1,zheng,zhēng,zheng1
f,不,1,bu,bù,bu4
f,键,1,jian,jiàn,jian4
f,村,1,cun,cūn,cun1
f,钢,1,gang,gāng,gang1
f,栓,1,shuan,shuān,shuan1
f,嗣,1,si,sì,si4
f,党,1,dang,dǎng,dang3
f,棉,1,mian,mián,mian2
f,塘,1,tang,táng,tang2
f,赐,1,ci,cì,ci4
f,赣,1,gan,gàn,gan4
f,酒,1,jiu,jiǔ,jiu3
f,匡,1,kuang,kuāng,kuang1
f,朴,1,pu,pǔ,pu3
f,祈,1,qi,qí,qi2
f,企,1,qi,qǐ,qi3
f,潭,1,tan,tán,tan2
f,叙,1,xu,xù,xu4
f,绎,1,yi,yì,yi4
f,约,1,yue,yuē,yue1
f,仔,1,zai,zǎi,zai3
f,资,1,zi,zī,zi1
f,门,1,men,mén,men2
f,执,1,zhi,zhí,zhi2
f,烁,1,shuo,shuò,shuo4
f,遇,1,yu,yù,yu4
f,崎,1,qi,qí,qi2
f,续,1,xu,xù,xu4
f,是,1,shi,shì,shi4
f,服,1,fu,fú,fu2
f,蓬,1,peng,péng,peng2
f,尘,1,chen,chén,chen2
f,弛,1,chi,chí,chi2
f,宥,1,you,yòu,you4
f,简,1,jian,jiǎn,jian3
f,胤,1,yin,yìn,yin4
f,策,1,ce,cè,ce4
f,气,1,qi,qì,qi4
f,玠,1,jie,jiè,jie4
f,奋,1,fen,fèn,fen4
f,样,1,yang,yàng,yang4
f,纲,1,gang,gāng,gang1
f,谨,1,jin,jǐn,jin3
f,阮,1,ruan,ruǎn,ruan3
f,异,1,yi,yì,yi4
f,挺,1,ting,tǐng,ting3
f,胥,1,xu,xū,xu1
